chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\module-info.java, module-info.java, 43, 3, 0.069767445, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\AbstractAnnotation.java, AbstractAnnotation.java, 198, 130, 0.65656567, 18, 0.03647587075829506
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\AbstractXYAnnotation.java, AbstractXYAnnotation.java, 186, 109, 0.5860215, 26, 0.02253928780555725
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\Annotation.java, Annotation.java, 57, 50, 0.877193, 1, 0.8771929740905762
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryAnnotation.java, CategoryAnnotation.java, 60, 50, 0.8333333, 1, 0.8333333134651184
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java, CategoryLineAnnotation.java, 390, 192, 0.4923077, 50, 0.009846153669059277
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java, CategoryPointerAnnotation.java, 480, 243, 0.50625, 51, 0.009926470927894115
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryTextAnnotation.java, CategoryTextAnnotation.java, 246, 123, 0.5, 30, 0.01666666753590107
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\package-info.java, package-info.java, 4, 3, 0.75, -1, -0.75
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\TextAnnotation.java, TextAnnotation.java, 314, 177, 0.56369424, 43, 0.013109168037772179
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\XYAnnotation.java, XYAnnotation.java, 64, 53, 0.828125, 1, 0.828125
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\XYAnnotationBoundsInfo.java, XYAnnotationBoundsInfo.java, 64, 57, 0.890625, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\XYBoxAnnotation.java, XYBoxAnnotation.java, 342, 166, 0.4853801, 44, 0.01103136595338583
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\XYDataImageAnnotation.java, XYDataImageAnnotation.java, 335, 176, 0.52537316, 33, 0.015920398756861687
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\XYDrawableAnnotation.java, XYDrawableAnnotation.java, 270, 128, 0.47407407, 26, 0.018233617767691612
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\XYImageAnnotation.java, XYImageAnnotation.java, 272, 138, 0.50735295, 28, 0.018119748681783676
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\XYLineAnnotation.java, XYLineAnnotation.java, 331, 151, 0.45619336, 35, 0.013034095987677574
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\XYPointerAnnotation.java, XYPointerAnnotation.java, 494, 242, 0.48987854, 53, 0.009242990985512733
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\XYPolygonAnnotation.java, XYPolygonAnnotation.java, 321, 150, 0.46728972, 46, 0.010158471763134003
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\XYShapeAnnotation.java, XYShapeAnnotation.java, 272, 120, 0.44117647, 34, 0.012975778430700302
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\XYTextAnnotation.java, XYTextAnnotation.java, 583, 301, 0.516295, 79, 0.006535380147397518
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\annotations\XYTitleAnnotation.java, XYTitleAnnotation.java, 359, 147, 0.40947077, 47, 0.008712143637239933
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\HorizontalAlignment.java, HorizontalAlignment.java, 48, 42, 0.875, 2, 0.4375
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\Layer.java, Layer.java, 37, 32, 0.8648649, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\LengthAdjustmentType.java, LengthAdjustmentType.java, 47, 41, 0.87234044, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\package-info.java, package-info.java, 4, 3, 0.75, -1, -0.75
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\PublicCloneable.java, PublicCloneable.java, 53, 48, 0.9056604, 1, 0.9056603908538818
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\RectangleAlignment.java, RectangleAlignment.java, 128, 48, 0.375, 4, 0.09375
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\RectangleAnchor.java, RectangleAnchor.java, 152, 57, 0.375, 7, 0.0535714291036129
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\RectangleEdge.java, RectangleEdge.java, 107, 65, 0.60747665, 10, 0.0607476644217968
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\RectangleInsets.java, RectangleInsets.java, 483, 238, 0.49275362, 64, 0.007699275389313698
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\Rotation.java, Rotation.java, 67, 55, 0.8208955, 8, 0.10261193662881851
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\SortOrder.java, SortOrder.java, 44, 39, 0.8863636, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\TableOrder.java, TableOrder.java, 44, 39, 0.8863636, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\UnitType.java, UnitType.java, 44, 39, 0.8863636, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\VerticalAlignment.java, VerticalAlignment.java, 48, 42, 0.875, 2, 0.4375
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\api\XYCoordinateType.java, XYCoordinateType.java, 53, 47, 0.8867925, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\Axis.java, Axis.java, 1536, 748, 0.48697916, 255, 0.0019097222248092294
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\AxisCollection.java, AxisCollection.java, 127, 78, 0.61417323, 9, 0.06824146956205368
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\AxisLabelLocation.java, AxisLabelLocation.java, 47, 41, 0.87234044, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\AxisLocation.java, AxisLocation.java, 81, 55, 0.67901236, 4, 0.1697530895471573
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\AxisSpace.java, AxisSpace.java, 342, 153, 0.4473684, 47, 0.009518477134406567
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\AxisState.java, AxisState.java, 175, 109, 0.62285715, 15, 0.04152381047606468
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\CategoryAnchor.java, CategoryAnchor.java, 48, 42, 0.875, 1, 0.875
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis.java, 1296, 571, 0.44058642, 206, 0.002138769021257758
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java, CategoryLabelPosition.java, 229, 130, 0.5676856, 36, 0.015769043937325478
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\CategoryLabelPositions.java, CategoryLabelPositions.java, 366, 169, 0.46174863, 39, 0.011839708313345909
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\CategoryLabelWidthType.java, CategoryLabelWidthType.java, 45, 40, 0.8888889, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\CategoryTick.java, CategoryTick.java, 132, 77, 0.5833333, 13, 0.04487179219722748
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\CompassFormat.java, CompassFormat.java, 140, 92, 0.6571429, 12, 0.05476190522313118
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis.java, 1048, 395, 0.3769084, 135, 0.0027919139247387648
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis.java, 1670, 608, 0.36407185, 257, 0.0014166219625622034
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\DateTick.java, DateTick.java, 120, 78, 0.65, 11, 0.059090908616781235
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\DateTickMarkPosition.java, DateTickMarkPosition.java, 53, 47, 0.8867925, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\DateTickUnit.java, DateTickUnit.java, 317, 177, 0.5583596, 44, 0.012689991854131222
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\DateTickUnitType.java, DateTickUnitType.java, 74, 56, 0.7567568, 3, 0.2522522509098053
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\ExtendedCategoryAxis.java, ExtendedCategoryAxis.java, 230, 124, 0.53913045, 28, 0.0192546583712101
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\LogarithmicAxis.java, LogarithmicAxis.java, 951, 456, 0.47949526, 145, 0.0033068638294935226
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\LogAxis.java, LogAxis.java, 965, 403, 0.41761658, 156, 0.0026770292315632105
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\LogTick.java, LogTick.java, 72, 58, 0.8055556, 7, 0.115079365670681
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java, MarkerAxisBand.java, 242, 109, 0.45041323, 20, 0.02252066135406494
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\ModuloAxis.java, ModuloAxis.java, 398, 187, 0.46984926, 57, 0.008242969401180744
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\MonthDateFormat.java, MonthDateFormat.java, 230, 132, 0.57391304, 30, 0.019130434840917587
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\NumberAxis.java, NumberAxis.java, 1024, 430, 0.41992188, 161, 0.002608210314065218
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\NumberTick.java, NumberTick.java, 84, 65, 0.77380955, 4, 0.193452388048172
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\NumberTickUnit.java, NumberTickUnit.java, 139, 84, 0.60431653, 14, 0.04316546767950058
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java, NumberTickUnitSource.java, 214, 57, 0.26635513, 40, 0.006658878177404404
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\package-info.java, package-info.java, 4, 3, 0.75, -1, -0.75
